source_id,title,year,source_type,doi,pmid,pmcid,url,full_text_state,correction_state,population,event,age_range,sex,maturity,training_status,rq_tags,funding,conflicts,overlap_group,notes
SRC-PMID-23838975,Effects of plyometric training...competitive middle- and long-distance runners,2014,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1519/JSC.0b013e3182a1f44c,23838975,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/23838975/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,6-week plyometric+endurance; competitive runners; mixed sex; age/maturity NR,6-week plyometric+endurance; competitive runners; mixed sex; age/maturity NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,NR/NR; likely included in runner-strength reviews,NR/NR; likely included in runner-strength reviews,NONE_IDENTIFIED,"`CORRECT`: 2.4 km, sprint and jump outcomes improved; supports component inclusion, not Formation timing."
SRC-PMID-17149987,Short-term plyometric training improves running economy...,2006,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1519/R-18235.1,17149987,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/17149987/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,9-week plyometric; highly trained distance runners; sex NR; adult/maturity NR,9-week plyometric; highly trained distance runners; sex NR; adult/maturity NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,non-US support/NR; `OV-RUNNER-STRENGTH`,non-US support/NR; `OV-RUNNER-STRENGTH`,OV-RUNNER-STRENGTH,`CORRECT`: economy improved only at 18 km/h; no VO2max change; not microcycle evidence.
SRC-PMID-34767655,Effect of concurrent strength and endurance training on run performance and biomechanics,2022,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1111/sms.14092,34767655,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/34767655/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,"10-week CSE; adults mean 33-34; mixed sex NR; moderately trained runners, strength-naive","10-week CSE; adults mean 33-34; mixed sex NR; moderately trained runners, strength-naive",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,Deakin/AIS/NR,Deakin/AIS/NR,NONE_IDENTIFIED,`CORRECT`: 2 km performance improved; biomechanics mostly unchanged; not youth or same-day ordering evidence.
SRC-PMID-41312139,Effect of complex training...adolescent distance runners,2025,PRIMARY_OR_OFFICIAL_SOURCE,10.3389/fphys.2025.1718150,41312139,PMC12646903,https://pmc.ncbi.nlm.nih.gov/articles/PMC12646903/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,8-week complex vs resistance; male; 16.75+/-0.68 y; adolescent runners; maturity unmeasured,8-week complex vs resistance; male; 16.75+/-0.68 y; adolescent runners; maturity unmeasured,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C;F;G,no stated funding/no COI,no stated funding/no COI,NONE_IDENTIFIED,"`CORRECT`: running economy/power outcomes favored complex training; male-only, no safety or 9.5-day inference."
SRC-PMID-38627351,Effect of Strength Training Methods...Runners: SR/MA,2024,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,10.1007/s40279-024-02018-z,38627351,PMC11258194,https://pmc.ncbi.nlm.nih.gov/articles/PMC11258194/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,middle/long-distance runners; mixed sex/ages/status; 6-40 weeks; maturity mostly NR,middle/long-distance runners; mixed sex/ages/status; 6-40 weeks; maturity mostly NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,no funding/no COI; `OV-RUNNER-STRENGTH`,no funding/no COI; `OV-RUNNER-STRENGTH`,OV-RUNNER-STRENGTH,`CORRECT`: high-load/combined methods improved performance with very-low-to-moderate certainty; no Formation placement rule.
SRC-PMID-37435592,Effects of...interval training on the 800-m records of adolescent...runners,2023,PRIMARY_OR_OFFICIAL_SOURCE,10.12965/jer.2346212.106,37435592,PMC10331139,https://pmc.ncbi.nlm.nih.gov/articles/PMC10331139/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,10-week HIIT vs MIIT plus weights; 20 high-school males; adolescent; maturity NR,10-week HIIT vs MIIT plus weights; 20 high-school males; adolescent; maturity NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C;F;G,no funding/no COI,no funding/no COI,NONE_IDENTIFIED,`QUALIFY`: HIIT group improved 800 m/selected markers more; small male sample and biomarker changes do not establish recovery or safety.
SRC-PMID-36086887,Projected frontal area...front crawl...lung volume,2022,PRIMARY_OR_OFFICIAL_SOURCE,10.1111/sms.14231,36086887,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/36086887/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,15 m front crawl; 12 highly trained adult male swimmers,15 m front crawl; 12 highly trained adult male swimmers,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,none,Japan research support noted on publisher/NR,Japan research support noted on publisher/NR,NONE_IDENTIFIED,"`INCORRECT_ID`: irrelevant to running HIIT. Intended source is PMID `36314990`, DOI `10.1111/sms.14251`."
SRC-PMID-40596578,Effects of uphill training on maximal velocity and performance of middle-distance runners,2025,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1038/s41598-025-08275-w,40596578,PMC12214983,https://pmc.ncbi.nlm.nih.gov/articles/PMC12214983/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,"uphill running, 8 weeks; middle-distance runners; age/sex/status as full text; maturity NR","uphill running, 8 weeks; middle-distance runners; age/sex/status as full text; maturity NR",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,full-text disclosure required; no overlap assigned,full-text disclosure required; no overlap assigned,NONE_IDENTIFIED,`QUALIFY`: supports uphill-training performance adaptations in its sample; does not isolate neural-fatigue resistance or a Formation slot.
SRC-PMID-40016936,Strength Training Improves Running Economy Durability and Fatigued High-Intensity Performance...,2025,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1249/MSS.0000000000003685,40016936,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/40016936/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,strength+running; well-trained adult male runners,strength+running; well-trained adult male runners,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,NR/NR; `OV-RUNNER-STRENGTH`,NR/NR; `OV-RUNNER-STRENGTH`,OV-RUNNER-STRENGTH,"`CORRECT`: supports selected fatigued-state/economy outcomes, not a validated “neural fatigue” measure."
SRC-PMID-12741870,Effectiveness of cycle cross-training between competitive seasons in female distance runners,2003,PRIMARY_OR_OFFICIAL_SOURCE,10.1519/1533-4287(2003)017<0319:EOCCBC>2.0.CO;2,12741870,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/12741870/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,5-week 50% cycling substitution; 11 collegiate women; competitive runners,5-week 50% cycling substitution; 11 collegiate women; competitive runners,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,NR/NR; cross-training cluster,NR/NR; cross-training cluster,NONE_IDENTIFIED,`CORRECT`: estimated VO2max maintained but 3000 m slowed more in cross-training group; small off-season sample.
SRC-PMID-7649149,Effects of specific versus cross-training on running performance,1995,RANDOMIZED_OR_COMPARATIVE_PRIMARY,10.1007/BF00865035,7649149,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/7649149/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,running/cycling/swimming specificity; adults; sex/training NR here,running/cycling/swimming specificity; adults; sex/training NR here,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,non-US support/NR; cross-training cluster,non-US support/NR; cross-training cluster,NONE_IDENTIFIED,`CORRECT`: aerobic transfer exists but mode-specific adaptation is greater; no recovery-equivalence claim.
SRC-PMID-34062089,Lower volume throughout the taper and higher intensity...1500 m,2021,PRIMARY_OR_OFFICIAL_SOURCE,10.1139/apnm-2021-0103,34062089,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/34062089/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,two 7-day tapers; 8 highly trained 1500 m runners; sex/age NR,two 7-day tapers; 8 highly trained 1500 m runners; sex/age NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,A;C,NR/NR,NR/NR,NONE_IDENTIFIED,`CORRECT`: supports lower volume plus retained/increased intensity in this tiny crossover; not a 9.5-day taper rule.
SRC-PMID-29163016,Session-RPE Method for Training Load Monitoring...,2017,REVIEW,10.3389/fnins.2017.00612,29163016,PMC5673663,https://pmc.ncbi.nlm.nih.gov/articles/PMC5673663/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,athletes across sports/ages/sex/status,athletes across sports/ages/sex/status,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D,NR/NR; cited by PMID and DOI under two labels,NR/NR; cited by PMID and DOI under two labels,NONE_IDENTIFIED,`CORRECT`: supports named sRPE protocol/limitations; it does not make arbitrary load methods interchangeable or a fatigue score.
SRC-PMID-30160557,Validation of sRPE...Adolescent Distance Runners,2019,PRIMARY_OR_OFFICIAL_SOURCE,10.1123/ijspp.2018-0120,30160557,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/30160557/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,2-week mesocycle; 15 adolescents 15.2+/-1.6 y; mixed sex; distance runners; maturity unmeasured,2-week mesocycle; 15 adolescents 15.2+/-1.6 y; mixed sex; distance runners; maturity unmeasured,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D;F,NR/NR,NR/NR,NONE_IDENTIFIED,`CORRECT`: timing materially changed values; protocol/timestamp must remain visible.
SRC-PMID-28463642,Monitoring Athlete Training Loads: Consensus Statement,2017,CONSENSUS_STATEMENT,10.1123/IJSPP.2017-0208,28463642,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/28463642/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,"athlete monitoring, multi-sport; not a participant study","athlete monitoring, multi-sport; not a participant study",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D,author disclosures require full text; cited by DOI and PMID,author disclosures require full text; cited by DOI and PMID,NONE_IDENTIFIED,`CORRECT`: internal/external load separation and multifactorial monitoring are supported; no readiness/safety authority.
SRC-PMID-10907753,Measures of reliability in sports medicine and science,2000,METHODS_PAPER,10.2165/00007256-200030010-00001,10907753,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/10907753/,RETRACTED_OR_CORRECTED,CORRECTION_LINKED_AND_RECORDED,general measurement; no intervention population,general measurement; no intervention population,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D;E,NR/NR; `OV-MEASUREMENT`,NR/NR; `OV-MEASUREMENT`,OV-MEASUREMENT,`CORRECT`: supports typical error/within-subject reliability and cautions against treating correlation as agreement.
SRC-WEB-HHS-HIPAA-DEID,Guidance Regarding Methods for De-identification...HIPAA Privacy Rule,NOT_REPORTED,METHOD_GUIDANCE,NOT_ASSIGNED,NOT_ASSIGNED,NOT_ASSIGNED,https://www.hhs.gov/hipaa/for-professionals/special-topics/de-identification/index.html,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,US HIPAA covered-entity context; not sport science,US HIPAA covered-entity context; not sport science,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D;G,US government/N/A,US government/N/A,NONE_IDENTIFIED,`GUIDANCE_OK`: supports Expert Determination/Safe Harbor and residual re-identification risk; it is not a universal global privacy rule.
SRC-PMID-32502973,Acute:Chronic Workload Ratio: Conceptual Issues and Fundamental Pitfalls,2020,PRIMARY_OR_OFFICIAL_SOURCE,10.1123/ijspp.2019-0864,32502973,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/32502973/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,conceptual/methods; no intervention population,conceptual/methods; no intervention population,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D,NR/NR; ACWR pair,NR/NR; ACWR pair,NONE_IDENTIFIED,`CORRECT`: supports prohibition on causal injury-prevention/readiness use of ACWR.
SRC-PMID-34052983,Association Between ACWR and Running-Related Injuries in Dutch Runners,2021,OBSERVATIONAL_PRIMARY,10.1007/s40279-021-01483-0,34052983,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/34052983/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,Dutch recreational runners; adults; mixed sex; maturity N/A,Dutch recreational runners; adults; mixed sex; maturity N/A,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,D;G,NR/NR; ACWR pair,NR/NR; ACWR pair,NONE_IDENTIFIED,`CORRECT`: an observational association study cannot validate a universal safe zone or causal threshold.
SRC-PMID-35418513,"Training Periodization, Methods, Intensity Distribution, and Volume...Distance Runners: SR",2022,METHODS_PAPER,10.1123/ijspp.2021-0435,35418513,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/35418513/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,highly trained/elite distance runners; adult-dominant; mixed events/sex,highly trained/elite distance runners; adult-dominant; mixed events/sex,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,A,NR/NR; `OV-TID`,NR/NR; `OV-TID`,OV-TID,`CORRECT`: describes elite practice and hard/easy structures; does not compare adolescent 7 vs 9.5 vs 10 days.
SRC-PMID-34749417,Training-intensity Distribution on Middle- and Long-distance Runners: SR,2022,PRIMARY_OR_OFFICIAL_SOURCE,10.1055/a-1559-3623,34749417,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/34749417/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,middle/long-distance runners; varied levels/sex/ages; maturity NR,middle/long-distance runners; varied levels/sex/ages; maturity NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,A,NR/NR; `OV-TID`,NR/NR; `OV-TID`,OV-TID,`CORRECT`: classification method changes apparent TID; no exact session-spacing conclusion.
SRC-PMID-39888556,Which Training Intensity Distribution Intervention...IPD network MA,2025,PRIMARY_OR_OFFICIAL_SOURCE,10.1007/s40279-024-02149-3,39888556,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/39888556/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,endurance athletes; adults; mixed sports/sex/status,endurance athletes; adults; mixed sports/sex/status,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,A,full-text disclosures required; `OV-TID`,full-text disclosures required; `OV-TID`,OV-TID,`CORRECT`: comparative average TID effects do not select a 9.5-day calendar or recovery interval.
SRC-PMID-37285051,Neuromuscular and autonomic function is fully recovered within 24 h following SIT,2023,PRIMARY_OR_OFFICIAL_SOURCE,10.1007/s00421-023-05249-6,37285051,NOT_ASSIGNED,https://pubmed.ncbi.nlm.nih.gov/37285051/,ABSTRACT_ONLY,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,cycle SIT; healthy adults; sex/training details require full text; not runners,cycle SIT; healthy adults; sex/training details require full text; not runners,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,NR/NR; recovery-primary cluster,NR/NR; recovery-primary cluster,NONE_IDENTIFIED,`QUALIFY`: selected measured functions recovered by 24 h; title/result cannot be generalized to whole-person recovery.
SRC-PMID-31820260,Monitoring the Athlete Match Response...soccer: SR/MA,2019,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,10.1186/s40798-019-0219-7,31820260,PMC6901634,https://pmc.ncbi.nlm.nih.gov/articles/PMC6901634/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,soccer matches; 165 athletes in 11 studies; adult/youth mix; mostly male,soccer matches; 165 athletes in 11 studies; adult/youth mix; mostly male,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B;D,full-text funding/COI; recovery-review cluster,full-text funding/COI; recovery-review cluster,NONE_IDENTIFIED,`CORRECT`: external load alone poorly predicts all residual-fatigue outcomes; indirect to running and not a universal 72 h rule.
SRC-PMID-30131714,Concurrent Strength and Endurance Training...Youth: SR/MA,2018,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,10.3389/fphys.2018.01057,30131714,PMC6090054,https://pmc.ncbi.nlm.nih.gov/articles/PMC6090054/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,healthy youth 6-18; mixed sex/sports/status; maturity variably reported,healthy youth 6-18; mixed sex/sports/status; maturity variably reported,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C;F;G,full-text disclosures; `OV-CONCURRENT`,full-text disclosures; `OV-CONCURRENT`,OV-CONCURRENT,`CORRECT`: concurrent training was not universally harmful; heterogeneity blocks exact Formation sequencing.
SRC-PMID-33751469,Development of Maximal Dynamic Strength During Concurrent...Training: SR/MA,2021,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,10.1007/s40279-021-01426-9,33751469,PMC8053170,https://pmc.ncbi.nlm.nih.gov/articles/PMC8053170/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,adults; untrained/moderately trained/trained; mixed sex; maturity N/A,adults; untrained/moderately trained/trained; mixed sex; maturity N/A,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,full-text disclosures; `OV-CONCURRENT`,full-text disclosures; `OV-CONCURRENT`,OV-CONCURRENT,`CORRECT`: same-session interference for some lower-body strength contexts is conditional on training status and design.
SRC-PMID-32407361,Order of same-day concurrent training influences some indices of power...,2020,PRIMARY_OR_OFFICIAL_SOURCE,10.1371/journal.pone.0233134,32407361,PMC7224562,https://pmc.ncbi.nlm.nih.gov/articles/PMC7224562/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,9 weeks; healthy moderately active adult men; ~3 h separation,9 weeks; healthy moderately active adult men; ~3 h separation,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,non-US support/disclosures in full text; `OV-CONCURRENT`,non-US support/disclosures in full text; `OV-CONCURRENT`,OV-CONCURRENT,"`CORRECT`: order affected some power indices, not strength/lean mass/aerobic fitness; no universal ordering rule."
SRC-PMID-36370207,Heavy Resistance vs Plyometric Training for Running Economy...SR/MA,2022,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,10.1186/s40798-022-00511-1,36370207,PMC9653533,https://pmc.ncbi.nlm.nih.gov/articles/PMC9653533/,FULL_TEXT_VERIFIED,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,runners; adults; mixed sex/status; maturity NR,runners; adults; mixed sex/status; maturity NR,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,C,full-text disclosures; `OV-RUNNER-STRENGTH`,full-text disclosures; `OV-RUNNER-STRENGTH`,OV-RUNNER-STRENGTH,`CORRECT`: compares component methods; no Formation interval evidence.
