source_id,title,year,source_type,doi,pmid,pmcid,url,full_text_state,correction_state,population,event,age_range,sex,maturity,training_status,rq_tags,funding,conflicts,overlap_group,notes
"FRV2-E-011","The Problem with ""Magnitude-based Inference""",2018,"STATISTICAL_SIMULATION_CRITIQUE","10.1249/MSS.0000000000001645","29683920","","https://pubmed.ncbi.nlm.nih.gov/29683920/","ABSTRACT_ONLY","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","sports science statistical applications","MBI type-I and type-II error simulation","NOT_APPLICABLE","NOT_APPLICABLE","NOT_APPLICABLE","NOT_APPLICABLE","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","MBI_CRITIQUE_FAMILY","MBI can inflate type-I error at small samples; a likely-worthwhile label cannot substitute for a valid uncertainty model."
"FRV2-E-012","CONSORT extension for reporting N-of-1 trials (CENT) 2015 Statement",2015,"REPORTING_GUIDELINE","10.1136/bmj.h1738","25976398","","https://www.bmj.com/content/350/bmj.h1738","RETRACTED_OR_CORRECTED","ERRATUM_IN_PMID_27758798","individual patients in prospective N-of-1 trials","multiple-crossover N-of-1 reporting","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","CLINICAL_MIXED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","N_OF_1_REPORTING_GUIDELINES","Official PubMed record links an erratum; reporting completeness does not establish design sufficiency safety or sport transfer."
"FRV2-E-013","Design and Implementation of N-of-1 Trials: A User's Guide",2014,"GOVERNMENT_METHODS_GUIDE","","","","https://effectivehealthcare.ahrq.gov/products/n-1-trials/research-2014-1","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17","patients clinicians and N-of-1 trial designers","randomized periods repeated assessment onset carryover and washout","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","CLINICAL_MIXED","RQ-E","US_AHRQ_REPORT","NOT_EXTRACTED_IN_RQ_E_SEARCH","N_OF_1_METHODS_FAMILY","Period length and washout are intervention-specific; training carryover may be the intended adaptation and cannot be replaced by a universal period rule."
"FRV2-E-014","The Single-Case Reporting Guideline In Behavioural Interventions (SCRIBE) 2016 Statement",2017,"REPORTING_GUIDELINE","10.1080/09602011.2016.1190533","27499422","PMC5214372","https://pmc.ncbi.nlm.nih.gov/articles/PMC5214372/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","behavioral-intervention single cases","SCED reporting and transparency","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","MIXED_OR_NOT_REPORTED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","N_OF_1_REPORTING_GUIDELINES","Requires phase outcome fidelity analysis and deviation reporting; checklist completion is not causal validity or a safety gate."
"FRV2-E-015","Single-Case Design Technical Documentation",2010,"GOVERNMENT_DESIGN_STANDARD","","","","https://ies.ed.gov/ncee/wwc/Document/229","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17","education and behavioral single-case evidence","SCED design and visual evidence standards","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","MIXED_OR_NOT_REPORTED","RQ-E","US_INSTITUTE_OF_EDUCATION_SCIENCES","NOT_EXTRACTED_IN_RQ_E_SEARCH","SCED_STANDARDS_FAMILY","WWC phase-point rules are design-specific evidence-review standards and must not become a universal athlete baseline n or freshness threshold."
"FRV2-E-016","Waiting for baseline stability in single-case designs: Is it worth the time and effort?",2023,"MONTE_CARLO_METHOD_STUDY","10.3758/s13428-022-01858-9","35469087","PMC10027773","https://pmc.ncbi.nlm.nih.gov/articles/PMC10027773/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","simulated single-case series","baseline-length and stability decision simulation","NOT_APPLICABLE","NOT_APPLICABLE","NOT_APPLICABLE","NOT_APPLICABLE","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","SCED_BASELINE_METHODS","Challenges rigid baseline-stability waiting under specified simulations but does not permit ignoring trend or using a universal short baseline."
"FRV2-E-017","Some t-tests for N-of-1 trials with serial correlation",2020,"STATISTICAL_METHOD_DEVELOPMENT","10.1371/journal.pone.0228077","32017772","PMC6999905","https://pmc.ncbi.nlm.nih.gov/articles/PMC6999905/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","simulated and clinical N-of-1 examples","serially correlated level and rate contrasts","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","CLINICAL_AND_SIMULATED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","N_OF_1_SERIAL_METHODS","Ordinary independent t-tests can misstate repeated-series inference; serial structure must be specified and very few observations remain unsafe for inference."
"FRV2-E-018","Single-case experimental designs: a systematic review of published research and current standards",2012,"SYSTEMATIC_METHODOLOGICAL_REVIEW","10.1037/a0029312","22845874","PMC3652808","https://pmc.ncbi.nlm.nih.gov/articles/PMC3652808/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","409 published SCED studies","SCED design measurement baseline and analysis practices","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","MIXED_OR_NOT_REPORTED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","SCED_REVIEW_OVERLAP","SCED quality cannot be reduced to point count; measurement replication trend and analysis are separate gates and analytic disagreement remains."
"FRV2-E-019","Randomized Single-Case Experimental Designs in Healthcare Research: What, Why, and How?",2019,"METHODS_TUTORIAL_REVIEW","10.3390/healthcare7040143","31766188","PMC6955662","https://pmc.ncbi.nlm.nih.gov/articles/PMC6955662/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","healthcare SCED examples","randomized ABAB alternating-treatment multiple-baseline and changing-criterion designs","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","CLINICAL_MIXED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","N_OF_1_RANDOMIZATION_METHODS","Randomize start or order where feasible and analyze the actual assignment scheme; randomization does not fix poor measurement carryover or missingness."
"FRV2-E-020","Monitoring Athlete Training Loads: Consensus Statement",2017,"SPORTS_CONSENSUS_STATEMENT","10.1123/IJSPP.2017-0208","28463642","","https://pubmed.ncbi.nlm.nih.gov/28463642/","ABSTRACT_ONLY","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","athletes across sports","internal and external training-load monitoring","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","MIXED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","ATHLETE_MONITORING_REVIEW_FAMILY","Supports valid reliable consistent and contextual longitudinal monitoring; associations do not establish injury causation safety or a universal history."
"FRV2-E-021","Monitoring training load to understand fatigue in athletes",2014,"NARRATIVE_REVIEW","10.1007/s40279-014-0253-z","25200666","PMC4213373","https://pmc.ncbi.nlm.nih.gov/articles/PMC4213373/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","athletes across individual and team sports","training load and fatigue monitoring","NOT_REPORTED","MIXED_OR_NOT_REPORTED","NOT_REPORTED","MIXED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","ATHLETE_MONITORING_REVIEW_FAMILY","No single definitive fatigue marker exists; mixed markers require individualized contextual interpretation and cannot diagnose or clear training."
"FRV2-E-022","Monitoring the athlete training response: subjective self-reported measures trump commonly used objective measures: a systematic review",2016,"SYSTEMATIC_REVIEW","10.1136/bjsports-2015-094758","26423706","PMC4789708","https://pmc.ncbi.nlm.nih.gov/articles/PMC4789708/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","athletes in 56 original studies","subjective and objective wellbeing response to training load","NOT_REPORTED","MIXED_OR_NOT_REPORTED","NOT_REPORTED","MIXED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","ATHLETE_MONITORING_REVIEW_FAMILY","Subjective and objective measures often disagree; preserve streams and provenance rather than fusing them into a causal readiness or safety score."
"FRV2-E-023","Single-subject research designs and data analyses for assessing elite athletes' conditioning",2004,"SPORT_SPECIFIC_METHOD_REVIEW","10.2165/00007256-200434150-00003","15575794","","https://pubmed.ncbi.nlm.nih.gov/15575794/","ABSTRACT_ONLY","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","elite athletes","individual conditioning interventions and performance","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","ELITE","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","SPORT_SCED_METHODS","Reviews AB reversal multiple-baseline and alternating-treatment designs for elite conditioning; serial dependency and applied design constraints remain."
"FRV2-E-024","Statistical Tests for Sports Science Practitioners: Identifying Performance Gains in Individual Athletes",2024,"PRACTITIONER_METHODS_REPORT","10.1519/JSC.0000000000004727","38662890","","https://pubmed.ncbi.nlm.nih.gov/38662890/","ABSTRACT_ONLY","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","four NCAA Division I basketball athletes","five biweekly countermovement-jump test sessions","NOT_REPORTED_IN_ABSTRACT","2_FEMALE_2_MALE","NOT_REPORTED_IN_ABSTRACT","NCAA_DIVISION_I","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","CMJ_FOUR_ATHLETE_DATASET_2024","Compares model statistic SWC CV and SEM in a narrow example; five sessions biweekly cadence and CV preference are not universal defaults."
"FRV2-E-025","Determining the Effects of a 6-Week Training Intervention on Reactive Strength: A Single-Case Experimental Design Approach",2025,"PRIMARY_SPORT_SCED","10.3390/jfmk10020191","40566441","PMC12194246","https://pmc.ncbi.nlm.nih.gov/articles/PMC12194246/","FULL_TEXT_VERIFIED","NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17","four training participants","weekly reactive-strength testing with 5-7-week baseline and 6-week resistance-plyometric intervention","NOT_EXTRACTED","NOT_EXTRACTED","NOT_EXTRACTED","NOT_EXTRACTED","RQ-E","NOT_EXTRACTED_IN_RQ_E_SEARCH","NOT_EXTRACTED_IN_RQ_E_SEARCH","REACTIVE_STRENGTH_SCED_FOUR_CASES_2025","Nonconcurrent multiple-baseline sport application shows individual paths; its phase durations are application details not universal n freshness efficacy or safety evidence."
