source_id,title,year,source_type,doi,pmid,pmcid,url,full_text_state,correction_state,population,event,age_range,sex,maturity,training_status,rq_tags,funding,conflicts,overlap_group,notes
"FRV2-C-011","Effects of different uphill interval-training programs on running economy and performance","2013","RANDOMIZED_TRAINING_TRIAL","10.1123/ijspp.8.6.639","23538293","NOT_REPORTED","https://pubmed.ncbi.nlm.nih.gov/23538293/","ABSTRACT_ONLY","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","20 well-trained runners randomized across five uphill programs","5_KM_RUNNING;UPHILL_RUNNING","NOT_REPORTED","NOT_REPORTED","NOT_REPORTED","Well-trained runners","RQ-C","NOT_VERIFIED","NOT_VERIFIED","NONE_IDENTIFIED","Hill component evidence showed no clearly superior program for 5 km performance and did not test placement relative to strength or plyometrics."
"FRV2-C-012","Physiological Response Differences between Run and Cycle High Intensity Interval Training Program in Recreational Middle Age Female Runners","2020","RANDOMIZED_CONTROLLED_TRIAL","NOT_REPORTED","32874103","PMC7429439","https://pmc.ncbi.nlm.nih.gov/articles/PMC7429439/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","14 recreational middle-age female runners","10_KM_RUNNING;RUN_HIIT;CYCLE_HIIT","42 +/- 10 years","FEMALE","ADULT","At least two habitual runs per week","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ALTERNATIVE-AEROBIC","Small run-versus-cycle HIIT trial; habitual-training placement was not standardized and cycling cannot be inferred to be equivalent or lower fatigue."
"FRV2-C-013","Cross-training between running and cycling: effects on VO2max and running performance - a systematic review and meta-analysis","2026","SYSTEMATIC_REVIEW_META_ANALYSIS","10.3389/fspor.2026.1843803","42267259","PMC13243379","https://pmc.ncbi.nlm.nih.gov/articles/PMC13243379/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","Seven heterogeneous randomized trials from untrained through competitive adults","RUNNING;CYCLING;CROSS_TRAINING","ADULT;exact ranges heterogeneous","NOT_REPORTED","ADULT","Untrained through competitive","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ALTERNATIVE-AEROBIC","Pooled VO2max and running-performance effects were null with wide intervals; modality equivalence recovery benefit and placement are unsupported."
"FRV2-C-014","The Effect of Strength Training Methods on Middle-Distance and Long-Distance Runners' Athletic Performance: A Systematic Review With Meta-analysis","2024","SYSTEMATIC_REVIEW_META_ANALYSIS","10.1007/s40279-024-02018-z","38627351","PMC11258194","https://pmc.ncbi.nlm.nih.gov/articles/PMC11258194/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","894 middle- and long-distance runners across 38 studies","MIDDLE_AND_LONG_DISTANCE_RUNNING","17-40 years","651 male; 243 female","MIXED;NOT_STANDARDIZED","Moderately trained through highly trained","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS","High-load and combined strength methods improved running performance but endurance-strength order and separation were not meta-analyzed."
"FRV2-C-015","Compatibility of Concurrent Aerobic and Strength Training for Skeletal Muscle Size and Function: An Updated Systematic Review and Meta-Analysis","2022","SYSTEMATIC_REVIEW_META_ANALYSIS","10.1007/s40279-021-01587-7","34757594","NOT_REPORTED","https://pubmed.ncbi.nlm.nih.gov/34757594/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","1090 adults across 43 concurrent-training studies","RUNNING;CYCLING;CONCURRENT_TRAINING","ADULT","MIXED","ADULT","Mixed adult training status","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-META","Maximal strength and hypertrophy were null overall while explosive strength showed a small same-session interference signal; adult subgroup bins are not youth thresholds."
"FRV2-C-016","The Role of Intra-session Exercise Sequence in the Interference Effect: A Systematic Review With Meta-Analysis","2018","SYSTEMATIC_REVIEW_META_ANALYSIS","10.1007/s40279-017-0784-1","28917030","PMC5752732","https://pmc.ncbi.nlm.nih.gov/articles/PMC5752732/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","Healthy adults across 10 concurrent-training studies","CONCURRENT_ENDURANCE_AND_RESISTANCE","ADULT","MIXED","ADULT","Mixed healthy adult training status","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-META","Resistance-before-endurance favored dynamic strength only; aerobic hypertrophy and static strength outcomes were null and do not support a universal order."
"FRV2-C-017","Adaptations to High-Intensity Interval Training and Strength Training Performed in Sequence: A Randomized Controlled Trial","2020","RANDOMIZED_CONTROLLED_TRIAL","10.1371/journal.pone.0233134","32407361","PMC7224385","https://pmc.ncbi.nlm.nih.gov/articles/PMC7224385/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","29 healthy moderately active men","CYCLING_HIIT;RESISTANCE_TRAINING","Mean 24.5 years","MALE","ADULT","Moderately active","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-PRIMARY","Cycling HIIT and resistance were separated about 3 h; broad adaptation was similar but explosive outcomes varied by order."
"FRV2-C-018","Specific training effects of concurrent aerobic and strength exercises depend on recovery duration","2016","RANDOMIZED_CONTROLLED_TRIAL","10.1519/JSC.0000000000000798","25546450","NOT_REPORTED","https://pubmed.ncbi.nlm.nih.gov/25546450/","ABSTRACT_ONLY","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","58 adult amateur rugby players","RUGBY;CONCURRENT_AEROBIC_AND_STRENGTH","ADULT","NOT_REPORTED","ADULT","Amateur rugby players","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-PRIMARY","Resistance always preceded aerobic work with 0 h 6 h or 24 h separation; one indirect team-sport trial cannot define a youth threshold."
"FRV2-C-019","The order of exercise during concurrent training for rehabilitation does not alter acute genetic expression, mitochondrial enzyme activity or improvements in muscle function","2014","RANDOMIZED_CONTROLLED_REHABILITATION_TRIAL","10.1371/journal.pone.0109189","25289940","PMC4188604","https://pmc.ncbi.nlm.nih.gov/articles/PMC4188604/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","18 healthy inactive adults after two weeks unilateral knee immobilization","REHABILITATION;CYCLING;RESISTANCE_TRAINING","20 +/- 2 years","10 male; 8 female","ADULT","Inactive rehabilitation sample","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-PRIMARY","Immediate endurance-resistance order did not alter most adaptations; rehabilitation and detraining make transfer to trained youth runners very low."
"FRV2-C-020","Concurrent training: a meta-analysis examining interference of aerobic and resistance exercises","2012","SYSTEMATIC_REVIEW_META_ANALYSIS","10.1519/JSC.0b013e31823a3e2d","22002517","NOT_REPORTED","https://pubmed.ncbi.nlm.nih.gov/22002517/","ABSTRACT_ONLY","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","Adults across 21 concurrent-training studies","AEROBIC_AND_RESISTANCE_TRAINING","ADULT","MIXED","ADULT","Mixed adult training status","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-META","Historical interference synthesis with modality frequency and duration moderators; retained below the updated review and not usable as a youth calendar rule."
"FRV2-C-021","Development of Maximal Dynamic Strength During Concurrent Resistance and Endurance Training in Untrained, Moderately Trained, and Trained Individuals: A Systematic Review and Meta-analysis","2021","SYSTEMATIC_REVIEW_META_ANALYSIS","10.1007/s40279-021-01426-9","33751469","PMC8053170","https://pmc.ncbi.nlm.nih.gov/articles/PMC8053170/","FULL_TEXT_VERIFIED","PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","750 adults across 27 studies","LOWER_BODY_STRENGTH;CONCURRENT_ENDURANCE_AND_RESISTANCE","20-38 years","523 male; 227 female","ADULT","Untrained moderately trained and trained","RQ-C","NOT_VERIFIED","NOT_VERIFIED","FRV2-OVERLAP-ADULT-CONCURRENT-META","Trained adults showed lower strength development in same-session concurrent studies; study-defined under-20-min and over-2-h bins are not validated thresholds."
